日期,计划id,计划名称,推广类型,单元id,单元名称,关键词,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率,购物金充值笔数,购物金充值金额
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,鞋子运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女士运动鞋休闲鞋黑色,511,45,29.58,8.8063,0.66,57.89,2,0,2,6,2,4,4.93,,0.0000,13.3333,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,14781579,单品_66666078,标准计划,3075061367,Skechers斯凯奇老爹鞋女秋冬加绒复古运动鞋女ins百搭增高熊猫鞋,女款秋冬款休闲鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女款帆布鞋小白鞋,17,1,0.43,5.8824,0.43,25.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白鞋子女,14,1,0.46,7.1429,0.46,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白搭小白鞋,545,47,23.72,8.6239,0.50,43.52,0,0,0,3,2,1,7.91,,0.0000,6.3830,0.00,0,0.00,0,0.00,0,435.10,435.10,0.00,2,2,0,18.3432,4.2553,4.2553,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆布鞋女款,18,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,轻便小白鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,新款女鞋子板鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,运动休闲板鞋女,2,1,0.62,50.0000,0.62,310.00,0,0,0,1,0,1,0.62,,0.0000,100.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆布鞋女版鞋,2,1,0.47,50.0000,0.47,235.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,乐福鞋女秋冬,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋布鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,透气低帮板鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,运动鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女款小白鞋秋季新款,5,1,0.33,20.0000,0.33,66.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,鞋子帆布,41,1,0.62,2.4390,0.62,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女士 skechers 小白鞋,27,1,0.60,3.7037,0.60,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,鞋子女板鞋帆布,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,平底运动鞋 女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白布鞋,3,1,0.49,33.3333,0.49,163.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆布鞋板鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,休闲运动鞋 女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,布鞋 女,5,1,0.50,20.0000,0.50,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女款运动板鞋,23,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女式帆布鞋低帮白色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,低帮小白鞋女,2,2,0.92,100.0000,0.46,460.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女鞋平底,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女板鞋子,11,1,0.50,9.0909,0.50,45.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,黑色帆布鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,鞋鞋女潮ins,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,平底鞋女春秋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋夏女款,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女款厚底帆布鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,运动鞋子女软底,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,平底鞋,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女式帆布鞋低帮黑色,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,板鞋女鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,鞋子女小白鞋 运动,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,运动女鞋,22,1,0.41,4.5455,0.41,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,斯凯奇女鞋小白鞋,10,1,0.50,10.0000,0.50,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白色布鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆布小白鞋,19,1,0.59,5.2632,0.59,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋女板鞋女,18,2,0.99,11.1111,0.50,55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,黑色 布鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白布鞋女,1,1,0.45,100.0000,0.45,450.00,1,1,0,0,0,0,,0.45,100.0000,0.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女鞋,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,低帮鞋子帆布,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆布白鞋,5,1,0.36,20.0000,0.36,72.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋低帮板鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,轻便运动鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女子低帮板鞋,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,斯凯奇帆布鞋,18,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白色板鞋女新款,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白鞋子女帆布,1,1,0.45,100.0000,0.45,450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白色 运动鞋 女,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,白色鞋子帆布,15,3,1.68,20.0000,0.56,112.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,板鞋小白鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋 女,30,2,0.99,6.6667,0.50,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女子板鞋skechers,15,1,0.39,6.6667,0.39,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆,3,1,0.45,33.3333,0.45,150.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,女款白色板鞋,4,1,0.62,25.0000,0.62,155.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,帆布鞋子女夏,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋 skechers,76,9,3.97,11.8421,0.44,52.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,厚底小白鞋子女,2,1,0.48,50.0000,0.48,240.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,鞋子女休闲板鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,低帮板鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,小白鞋女鞋子,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,平底帆布鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,板鞋,12,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,春秋女款小白鞋,2,1,0.44,50.0000,0.44,220.00,1,1,0,0,0,0,,0.44,100.0000,0.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,74512502,二环_低价引流,标准计划,3131881117,Skechers斯凯奇春季休闲帆布鞋女简约个性小白鞋透气低帮平底鞋,布鞋帆布鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2715005418,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹鞋女,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2715005418,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇老爹鞋,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2715005418,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹鞋,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,153400581,十二月_老爹鞋日常,智能计划,2715005418,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,老爹鞋女skechers,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers官网,17,6,2.27,35.2941,0.38,133.53,0,0,0,1,0,1,2.27,,0.0000,16.6667,0.00,0,0.00,0,0.00,0,413.64,0.00,413.64,1,0,1,182.2203,16.6667,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers官方旗舰,45,6,1.63,13.3333,0.27,36.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇旗舰店官方旗舰,656,66,26.01,10.0610,0.39,39.65,3,1,2,10,1,9,2.60,26.01,1.5152,15.1515,0.00,0,0.00,0,0.00,0,399.00,399.00,0.00,1,1,0,15.3403,1.5152,1.5152,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers官方,8,1,0.38,12.5000,0.38,47.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇老爹鞋,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇,2083,161,64.93,7.7292,0.40,31.17,7,5,2,28,6,22,2.32,12.99,3.1056,17.3913,0.00,0,0.00,0,0.00,0,625.11,0.00,625.11,2,0,2,9.6274,1.2422,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯卡奇,3,1,0.39,33.3333,0.39,130.00,0,0,0,1,0,1,0.39,,0.0000,100.0000,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,斯凯奇官方旗舰店,106,9,3.40,8.4906,0.38,32.08,0,0,0,1,0,1,3.40,,0.0000,11.1111,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers旗舰店,110,13,5.31,11.8182,0.41,48.27,0,0,0,4,3,1,1.33,,0.0000,30.7692,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000,0,0.00
2022-02-12,62424983,一环_高转化地域_品牌词,标准计划,1929365507,Skechers斯凯奇春季休闲老爹鞋女时尚百搭熊猫鞋厚底增高运动鞋,skechers官方旗舰女鞋,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋女款百搭,4,1,0.61,25.0000,0.61,152.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋鞋子女,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,女鞋子潮ins,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,女鞋,13,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,女士运动鞋,4,2,1.00,50.0000,0.50,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋女新款厚底,97,11,5.69,11.3402,0.52,58.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋女款内增高黑色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋白色,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,斯凯奇白色运动鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,老爹鞋 女内增高,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,鞋子运动,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,运动鞋女ins 百搭,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,48739019,二环_重点关注,标准计划,2570780908,Skechers斯凯奇春季新款老爹鞋女运动鞋百搭休闲厚底小白鞋熊猫鞋,2021年新款女式老爹鞋,1,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
