日期,计划id,计划名称,推广类型,省份,城市,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总收藏数,宝贝收藏数,店铺收藏数,总购物车数,直接购物车数,间接购物车数,加购成本,宝贝收藏成本,宝贝收藏转化率,加购率,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,总成交金额,直接成交金额,间接成交金额,总成交笔数,直接成交笔数,间接成交笔数,投入产出比,点击转化率,直接点击转化率
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,徐州,53,1,0.48,1.8868,0.48,9.06,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,宜昌,25,4,1.61,16.0000,0.40,64.40,0,0,0,2,1,1,0.81,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,安徽,六安,31,1,0.37,3.2258,0.37,11.94,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,黑龙江,佳木斯,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,辽宁,丹东,8,1,0.52,12.5000,0.52,65.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,重庆,重庆,130,7,2.85,5.3846,0.41,21.92,0,0,0,0,0,0,,,0.0000,0.0000,,,,,,,303.13,0.00,303.13,1,0,1,106.3614,14.2857,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,天津,天津,89,5,2.04,5.6180,0.41,22.92,1,1,0,0,0,0,,2.04,20.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,梅州,21,1,0.44,4.7619,0.44,20.95,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,恩施,16,3,1.32,18.7500,0.44,82.50,0,0,0,2,2,0,0.66,,0.0000,66.6667,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,枣庄,27,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,宜春,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,无锡,79,4,1.27,5.0633,0.32,16.08,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,辽宁,大连,37,1,0.44,2.7027,0.44,11.89,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,怀化,13,2,0.84,15.3846,0.42,64.62,0,0,0,1,0,1,0.84,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,舟山,1,1,0.05,100.0000,0.05,50.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,内蒙,鄂尔多斯,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,洛阳,29,2,0.87,6.8966,0.44,30.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,清远,9,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,广东,8,1,0.45,12.5000,0.45,56.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,黑龙江,哈尔滨,38,2,0.84,5.2632,0.42,22.11,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,东营,19,1,0.42,5.2632,0.42,22.11,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,新余,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,邢台,24,4,1.58,16.6667,0.40,65.83,0,0,0,1,0,1,1.58,,0.0000,25.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,绵阳,15,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,天门,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,秦皇岛,15,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,威海,25,1,0.45,4.0000,0.45,18.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,安徽,芜湖,19,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,安徽,宿州,30,1,0.46,3.3333,0.46,15.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,镇江,28,3,1.26,10.7143,0.42,45.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,福建,厦门,38,2,0.97,5.2632,0.49,25.53,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,聊城,30,1,0.37,3.3333,0.37,12.33,0,0,0,4,2,2,0.09,,0.0000,400.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,常州,29,3,1.42,10.3448,0.47,48.97,0,0,0,1,0,1,1.42,,0.0000,33.3333,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,平顶山,33,3,1.24,9.0909,0.41,37.58,0,0,0,1,0,1,1.24,,0.0000,33.3333,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,福建,泉州,68,3,1.45,4.4118,0.48,21.32,1,0,1,0,0,0,,,0.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,安徽,合肥,102,7,2.70,6.8627,0.39,26.47,0,0,0,1,1,0,2.70,,0.0000,14.2857,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,莱芜,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,黄冈,15,1,0.44,6.6667,0.44,29.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,南通,40,3,1.23,7.5000,0.41,30.75,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,临沂,54,2,0.95,3.7037,0.48,17.59,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,德阳,15,1,0.41,6.6667,0.41,27.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,广安,9,2,0.65,22.2222,0.33,72.22,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,鹰潭,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,阳江,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,宿迁,22,3,1.02,13.6364,0.34,46.36,1,0,1,0,0,0,,,0.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广西,柳州,17,1,0.45,5.8824,0.45,26.47,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,云南,曲靖,6,2,0.88,33.3333,0.44,146.67,0,0,0,1,0,1,0.88,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,湘潭,12,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,吉安,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,淮安,42,2,0.84,4.7619,0.42,20.00,0,0,0,1,0,1,0.84,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,南阳,55,3,1.28,5.4545,0.43,23.27,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,泰安,26,3,1.16,11.5385,0.39,44.62,0,0,0,1,1,0,1.16,,0.0000,33.3333,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,安徽,安庆,26,1,0.46,3.8462,0.46,17.69,0,0,0,3,0,3,0.15,,0.0000,300.0000,,,,,,,191.49,0.00,191.49,1,0,1,416.2826,100.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,南昌,42,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,湖州,12,3,0.69,25.0000,0.23,57.50,0,0,0,1,1,0,0.69,,0.0000,33.3333,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,广元,13,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,日照,18,1,0.44,5.5556,0.44,24.44,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,许昌,30,3,1.18,10.0000,0.39,39.33,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,南京,106,8,2.71,7.5472,0.34,25.57,0,0,0,2,0,2,1.36,,0.0000,25.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,淄博,47,4,1.67,8.5106,0.42,35.53,0,0,0,1,0,1,1.67,,0.0000,25.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,上海,上海,339,13,5.10,3.8348,0.39,15.04,0,0,0,2,2,0,2.55,,0.0000,15.3846,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,嘉兴,51,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,萍乡,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,岳阳,17,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,苏州,120,13,5.07,10.8333,0.39,42.25,0,0,0,4,1,3,1.27,,0.0000,30.7692,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,孝感,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,吉林,松原,7,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,海南,海口,35,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,资阳,14,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,菏泽,38,1,0.15,2.6316,0.15,3.95,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,陕西,咸阳,24,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,郑州,170,12,4.57,7.0588,0.38,26.88,0,0,0,5,2,3,0.91,,0.0000,41.6667,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,乐山,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,廊坊,42,1,0.18,2.3810,0.18,4.29,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,济宁,76,5,2.02,6.5789,0.40,26.58,0,0,0,0,0,0,,,0.0000,0.0000,,,,,,,329.00,0.00,329.00,1,0,1,162.8713,20.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,衡阳,17,1,0.45,5.8824,0.45,26.47,0,0,0,1,0,1,0.45,,0.0000,100.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,济南,183,14,5.89,7.6503,0.42,32.19,0,0,0,1,0,1,5.89,,0.0000,7.1429,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,茂名,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,武汉,103,7,2.71,6.7961,0.39,26.31,0,0,0,1,0,1,2.71,,0.0000,14.2857,,,,,,,361.61,0.00,361.61,1,0,1,133.4354,14.2857,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,内蒙,赤峰,22,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,宁波,39,1,0.41,2.5641,0.41,10.51,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,佛山,39,3,1.23,7.6923,0.41,31.54,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,荆门,10,1,0.31,10.0000,0.31,31.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,衡水,17,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,青岛,118,8,3.07,6.7797,0.38,26.02,3,3,0,1,0,1,3.07,1.02,37.5000,12.5000,,,,,,,199.00,0.00,199.00,1,0,1,64.8208,12.5000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,娄底,16,1,0.42,6.2500,0.42,26.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,杭州,106,5,2.22,4.7170,0.44,20.94,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,辽宁,沈阳,75,7,3.10,9.3333,0.44,41.33,0,0,0,1,0,1,3.10,,0.0000,14.2857,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,株洲,20,2,0.84,10.0000,0.42,42.00,0,0,0,1,1,0,0.84,,0.0000,50.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,揭阳,17,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,河源,2,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,滨州,33,6,2.46,18.1818,0.41,74.55,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,抚州,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,北京,北京,262,16,6.40,6.1069,0.40,24.43,2,1,1,10,1,9,0.64,6.40,6.2500,62.5000,,,,,,,389.00,0.00,389.00,1,0,1,60.7813,6.2500,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,江苏,5,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,成都,150,9,3.34,6.0000,0.37,22.27,0,0,0,1,0,1,3.34,,0.0000,11.1111,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,郴州,14,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,潍坊,64,4,1.36,6.2500,0.34,21.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,珠海,16,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,湘西,8,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,吉林,通化,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,内蒙,包头,14,1,0.42,7.1429,0.42,30.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,常德,15,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,荆州,23,2,0.90,8.6957,0.45,39.13,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,中山,19,1,0.32,5.2632,0.32,16.84,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,赣州,23,1,0.37,4.3478,0.37,16.09,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,甘肃,兰州,21,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,泰州,22,1,0.38,4.5455,0.38,17.27,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,丽水,11,2,0.97,18.1818,0.49,88.18,1,0,1,0,0,0,,,0.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,黄石,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,景德镇,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,保定,44,1,0.45,2.2727,0.45,10.23,0,0,0,1,1,0,0.45,,0.0000,100.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,潮州,9,1,0.37,11.1111,0.37,41.11,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,咸宁,11,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,张家口,17,1,0.42,5.8824,0.42,24.71,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,襄阳,26,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江西,九江,15,2,0.94,13.3333,0.47,62.67,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,辽宁,锦州,14,1,0.45,7.1429,0.45,32.14,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,湛江,10,2,0.74,20.0000,0.37,74.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,绍兴,53,4,1.86,7.5472,0.47,35.09,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,内蒙,呼和浩特,10,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,益阳,10,3,1.45,30.0000,0.48,145.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,内蒙,锡林郭勒,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,随州,7,1,0.42,14.2857,0.42,60.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,陕西,西安,113,3,1.20,2.6549,0.40,10.62,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,广东,惠州,27,1,0.41,3.7037,0.41,15.19,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,信阳,35,1,0.45,2.8571,0.45,12.86,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,江苏,扬州,34,1,0.37,2.9412,0.37,10.88,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,台州,15,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山西,长治,11,1,0.38,9.0909,0.38,34.55,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,泸州,17,2,0.64,11.7647,0.32,37.65,2,2,0,0,0,0,,0.32,100.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,海南,三亚,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,石家庄,82,8,3.17,9.7561,0.40,38.66,1,1,0,3,0,3,1.06,3.17,12.5000,37.5000,,,,,,,308.58,0.00,308.58,1,0,1,97.3438,12.5000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山东,德州,38,1,0.44,2.6316,0.44,11.58,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,温州,40,1,0.41,2.5000,0.41,10.25,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,攀枝花,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,长沙,96,5,2.03,5.2083,0.41,21.15,0,0,0,1,1,0,2.03,,0.0000,20.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,青海,西宁,12,2,0.45,16.6667,0.23,37.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,山西,大同,22,2,0.85,9.0909,0.43,38.64,1,1,0,0,0,0,,0.85,50.0000,0.0000,,,,,,,0.00,0.00,0.00,0,0,0,0.0000,0.0000,0.0000
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖南,张家界,10,2,0.82,20.0000,0.41,82.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,浙江,衢州,4,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,湖北,仙桃,6,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河南,新乡,67,3,1.38,4.4776,0.46,20.60,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,四川,达州,17,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,吉林,长春,71,4,1.72,5.6338,0.43,24.23,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,辽宁,辽阳,4,1,0.45,25.0000,0.45,112.50,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,河北,唐山,35,2,0.80,5.7143,0.40,22.86,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,62424983,一环_高转化地域_品牌词,标准计划,黑龙江,七台河,3,0,0.00,0.0000,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
